категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,Теплоизоляция полиэтилен 89 Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен Т<95C 2м, размер 89",89,143,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен т<95c 2м;89,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,89,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,Теплоизоляция полиэтилен 89 Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен Т<95C 2м, размер 89",89,156,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен т<95c 2м;89,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,89,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,Теплоизоляция полиэтилен 89 Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен Т<95C 2м, размер 89",89,236,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен т<95c 2м;89,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,89,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,Теплоизоляция полиэтилен 89 Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен Т<95C 2м, размер 89",89,92,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен т<95c 2м;89,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,89,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,Теплоизоляция полиэтилен 110 Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен Т<95C 2м, размер 110",110,109,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен т<95c 2м;110,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,110,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,Теплоизоляция полиэтилен 114 Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен Т<95C 2м, размер 114",114,112,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен т<95c 2м;114,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,114,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,Теплоизоляция полиэтилен 114 Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен Т<95C 2м, размер 114",114,176,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен т<95c 2м;114,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,114,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,Теплоизоляция полиэтилен 133 Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен Т<95C 2м, размер 133",133,128,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен т<95c 2м;133,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,133,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,Теплоизоляция полиэтилен 160 Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен Т<95C 2м, размер 160",160,148,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен т<95c 2м;160,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,160,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,Теплоизоляция полиэтилен 160 Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен Т<95C 2м, размер 160",160,236,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен т<95c 2м;160,Трубка теплоизоляционная вспен полиэтилен Т<95C 2м,160,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,Теплоизоляция полиэтилен 18 Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м, размер 18",18,16,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен compact т<95c 2м;18,Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,18,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,Теплоизоляция полиэтилен 22 Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м, размер 22",22,13,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен compact т<95c 2м;22,Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,22,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,Теплоизоляция полиэтилен 22 Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м, размер 22",22,17,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен compact т<95c 2м;22,Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,22,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,Теплоизоляция полиэтилен 28 Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м, размер 28",28,19,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен compact т<95c 2м;28,Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,28,,м
Полимеры и технические материалы,Теплоизоляция полиэтилен,Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,Теплоизоляция полиэтилен 28 Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,"Теплоизоляция полиэтилен марки Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м, размер 28",28,19,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_POLIETILEN/img.webp,качественные стали;теплоизоляция полиэтилен;трубка теплоизоляционная вспен полиэтилен compact т<95c 2м;28,Трубка теплоизоляционная вспен полиэтилен COMPACT Т<95C 2м,28,,м
Полимеры и технические материалы,Теплоизоляция каучук,Рулон вспененный каучук 10мм x 1м x 20м (20м,Теплоизоляция каучук 10 Рулон вспененный каучук 10мм x 1м x 20м (20м,"Теплоизоляция каучук марки Рулон вспененный каучук 10мм x 1м x 20м (20м, размер 10",10,574,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;рулон вспененный каучук 10мм x 1м x 20м (20м;10,Рулон вспененный каучук 10мм x 1м x 20м (20м,10,,м2
Полимеры и технические материалы,Теплоизоляция каучук,Рулон вспененный каучук 13мм x 1м x 14м (14м,Теплоизоляция каучук 13 Рулон вспененный каучук 13мм x 1м x 14м (14м,"Теплоизоляция каучук марки Рулон вспененный каучук 13мм x 1м x 14м (14м, размер 13",13,690,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;рулон вспененный каучук 13мм x 1м x 14м (14м;13,Рулон вспененный каучук 13мм x 1м x 14м (14м,13,,м2
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 18 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 18",18,43,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;18,Трубка теплоизоляционная вспен каучук Т<110C 2м,18,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 18 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 18",18,63,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;18,Трубка теплоизоляционная вспен каучук Т<110C 2м,18,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 22 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 22",22,38,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;22,Трубка теплоизоляционная вспен каучук Т<110C 2м,22,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 22 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 22",22,52,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;22,Трубка теплоизоляционная вспен каучук Т<110C 2м,22,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 28 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 28",28,47,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;28,Трубка теплоизоляционная вспен каучук Т<110C 2м,28,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 35 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 35",35,59,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;35,Трубка теплоизоляционная вспен каучук Т<110C 2м,35,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 35 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 35",35,65,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;35,Трубка теплоизоляционная вспен каучук Т<110C 2м,35,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 42 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 42",42,74,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;42,Трубка теплоизоляционная вспен каучук Т<110C 2м,42,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 48 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 48",48,251,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;48,Трубка теплоизоляционная вспен каучук Т<110C 2м,48,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 48 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 48",48,96,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;48,Трубка теплоизоляционная вспен каучук Т<110C 2м,48,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 54 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 54",54,113,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;54,Трубка теплоизоляционная вспен каучук Т<110C 2м,54,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 76 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 76",76,386,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;76,Трубка теплоизоляционная вспен каучук Т<110C 2м,76,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 108 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 108",108,590,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;108,Трубка теплоизоляционная вспен каучук Т<110C 2м,108,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 114 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 114",114,354,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;114,Трубка теплоизоляционная вспен каучук Т<110C 2м,114,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 133 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 133",133,601,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;133,Трубка теплоизоляционная вспен каучук Т<110C 2м,133,,м
Полимеры и технические материалы,Теплоизоляция каучук,Трубка теплоизоляционная вспен каучук Т<110C 2м,Теплоизоляция каучук 160 Трубка теплоизоляционная вспен каучук Т<110C 2м,"Теплоизоляция каучук марки Трубка теплоизоляционная вспен каучук Т<110C 2м, размер 160",160,703,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/KACHESTVENNYE_STALI/TEPLOIZOLYATSIYA_KAUCHUK/img.webp,качественные стали;теплоизоляция каучук;трубка теплоизоляционная вспен каучук т<110c 2м;160,Трубка теплоизоляционная вспен каучук Т<110C 2м,160,,м
