категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 3x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 3 AISI 304 (08Х18Н10) No1 3x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 3x1500x3000, размер 3",3,274006,29593,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 3x1500x3000;3","AISI 304 (08Х18Н10) No1 3x1500x3000",3,,29593
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 3x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 3 AISI 304 (08Х18Н10) No1 3x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 3x1500x6000, размер 3",3,259443,56040,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 3x1500x6000;3","AISI 304 (08Х18Н10) No1 3x1500x6000",3,,56040
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 4x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ 4 AISI 304 (08Х18Н10) No1 4x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 4x1000x2000, размер 4",4,254093,16262,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 4x1000x2000;4","AISI 304 (08Х18Н10) No1 4x1000x2000",4,,16262
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 4x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ 4 AISI 304 (08Х18Н10) No1 4x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 4x1250x2500, размер 4",4,263201,,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 4x1250x2500;4","AISI 304 (08Х18Н10) No1 4x1250x2500",4,,
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 4x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ 4 AISI 304 (08Х18Н10) No1 4x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 4x1250x2500, размер 4",4,263201,26320,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 4x1250x2500;4","AISI 304 (08Х18Н10) No1 4x1250x2500",4,,26320
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 4x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 4 AISI 304 (08Х18Н10) No1 4x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 4x1500x3000, размер 4",4,267672,,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 4x1500x3000;4","AISI 304 (08Х18Н10) No1 4x1500x3000",4,,
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 4x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 4 AISI 304 (08Х18Н10) No1 4x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 4x1500x3000, размер 4",4,267672,38545,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 4x1500x3000;4","AISI 304 (08Х18Н10) No1 4x1500x3000",4,,38545
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 4x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 4 AISI 304 (08Х18Н10) No1 4x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 4x1500x6000, размер 4",4,267672,,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 4x1500x6000;4","AISI 304 (08Х18Н10) No1 4x1500x6000",4,,
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 4x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 4 AISI 304 (08Х18Н10) No1 4x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 4x1500x6000, размер 4",4,267672,77089,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 4x1500x6000;4","AISI 304 (08Х18Н10) No1 4x1500x6000",4,,77089
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 5x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ 5 AISI 304 (08Х18Н10) No1 5x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 5x1000x2000, размер 5",5,257612,,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 5x1000x2000;5","AISI 304 (08Х18Н10) No1 5x1000x2000",5,,
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 5x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ 5 AISI 304 (08Х18Н10) No1 5x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 5x1000x2000, размер 5",5,257612,20609,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 5x1000x2000;5","AISI 304 (08Х18Н10) No1 5x1000x2000",5,,20609
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 5x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ 5 AISI 304 (08Х18Н10) No1 5x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 5x1250x2500, размер 5",5,254858,31857,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 5x1250x2500;5","AISI 304 (08Х18Н10) No1 5x1250x2500",5,,31857
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 5x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 5 AISI 304 (08Х18Н10) No1 5x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 5x1500x3000, размер 5",5,258750,,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 5x1500x3000;5","AISI 304 (08Х18Н10) No1 5x1500x3000",5,,
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 5x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 5 AISI 304 (08Х18Н10) No1 5x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 5x1500x3000, размер 5",5,258750,46575,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 5x1500x3000;5","AISI 304 (08Х18Н10) No1 5x1500x3000",5,,46575
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 5x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 5 AISI 304 (08Х18Н10) No1 5x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 5x1500x6000, размер 5",5,260820,93895,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 5x1500x6000;5","AISI 304 (08Х18Н10) No1 5x1500x6000",5,,93895
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 6x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ 6 AISI 304 (08Х18Н10) No1 6x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 6x1000x2000, размер 6",6,261120,,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 6x1000x2000;6","AISI 304 (08Х18Н10) No1 6x1000x2000",6,,
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 6x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ 6 AISI 304 (08Х18Н10) No1 6x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 6x1000x2000, размер 6",6,261120,25068,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 6x1000x2000;6","AISI 304 (08Х18Н10) No1 6x1000x2000",6,,25068
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 6x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ 6 AISI 304 (08Х18Н10) No1 6x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 6x1250x2500, размер 6",6,251402,,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 6x1250x2500;6","AISI 304 (08Х18Н10) No1 6x1250x2500",6,,
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 6x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ 6 AISI 304 (08Х18Н10) No1 6x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 6x1250x2500, размер 6",6,251402,37710,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 6x1250x2500;6","AISI 304 (08Х18Н10) No1 6x1250x2500",6,,37710
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 6x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 6 AISI 304 (08Х18Н10) No1 6x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 6x1500x3000, размер 6",6,263201,56851,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 6x1500x3000;6","AISI 304 (08Х18Н10) No1 6x1500x3000",6,,56851
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 6x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 6 AISI 304 (08Х18Н10) No1 6x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 6x1500x6000, размер 6",6,263201,113703,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 6x1500x6000;6","AISI 304 (08Х18Н10) No1 6x1500x6000",6,,113703
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 8x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ 8 AISI 304 (08Х18Н10) No1 8x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 8x1000x2000, размер 8",8,278881,35697,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 8x1000x2000;8","AISI 304 (08Х18Н10) No1 8x1000x2000",8,,35697
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 8x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ 8 AISI 304 (08Х18Н10) No1 8x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 8x1250x2500, размер 8",8,259951,51990,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 8x1250x2500;8","AISI 304 (08Х18Н10) No1 8x1250x2500",8,,51990
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 8x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 8 AISI 304 (08Х18Н10) No1 8x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 8x1500x3000, размер 8",8,259837,74833,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 8x1500x3000;8","AISI 304 (08Х18Н10) No1 8x1500x3000",8,,74833
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) No1 8x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 8 AISI 304 (08Х18Н10) No1 8x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) No1 8x1500x6000, размер 8",8,259837,149666,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) no1 8x1500x6000;8","AISI 304 (08Х18Н10) No1 8x1500x6000",8,,149666
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 3x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ 3 AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 3x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 3x1250x2500, размер 3",3,322009,24151,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) tear plate (рифлен.) 3x1250x2500;3","AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 3x1250x2500",3,,24151
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 4x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ 4 AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 4x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 4x1250x2500, размер 4",4,327184,32718,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) tear plate (рифлен.) 4x1250x2500;4","AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 4x1250x2500",4,,32718
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 5x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ 5 AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 5x1250x2500","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 5x1250x2500, размер 5",5,292739,36592,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 304 (08х18н10) tear plate (рифлен.) 5x1250x2500;5","AISI 304 (08Х18Н10) TEAR PLATE (рифлен.) 5x1250x2500",5,,36592
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 10x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 10 AISI 310S No1 10x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 10x1500x3000, размер 10",10,627179,217004,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 10x1500x3000;10","AISI 310S No1 10x1500x3000",10,,217004
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 10x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 10 AISI 310S No1 10x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 10x1500x6000, размер 10",10,627179,451569,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 10x1500x6000;10","AISI 310S No1 10x1500x6000",10,,451569
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 12x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 12 AISI 310S No1 12x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 12x1500x3000, размер 12",12,627179,270941,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 12x1500x3000;12","AISI 310S No1 12x1500x3000",12,,270941
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 12x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 12 AISI 310S No1 12x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 12x1500x6000, размер 12",12,627179,541883,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 12x1500x6000;12","AISI 310S No1 12x1500x6000",12,,541883
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 14x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 14 AISI 310S No1 14x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 14x1500x6000, размер 14",14,627179,,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 14x1500x6000;14","AISI 310S No1 14x1500x6000",14,,
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 20x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 20 AISI 310S No1 20x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 20x1500x3000, размер 20",20,627179,451569,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 20x1500x3000;20","AISI 310S No1 20x1500x3000",20,,451569
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 25x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 25 AISI 310S No1 25x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 25x1500x3000, размер 25",25,627179,,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 25x1500x3000;25","AISI 310S No1 25x1500x3000",25,,
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 30x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 30 AISI 310S No1 30x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 30x1500x6000, размер 30",30,627179,1367250,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 30x1500x6000;30","AISI 310S No1 30x1500x6000",30,,1367250
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 3x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ 3 AISI 310S No1 3x1000x2000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 3x1000x2000, размер 3",3,656883,,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 3x1000x2000;3","AISI 310S No1 3x1000x2000",3,,
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 4x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 4 AISI 310S No1 4x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 4x1500x3000, размер 4",4,627179,90314,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 4x1500x3000;4","AISI 310S No1 4x1500x3000",4,,90314
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 4x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 4 AISI 310S No1 4x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 4x1500x6000, размер 4",4,627179,180628,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 4x1500x6000;4","AISI 310S No1 4x1500x6000",4,,180628
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 5x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 5 AISI 310S No1 5x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 5x1500x3000, размер 5",5,627179,112892,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 5x1500x3000;5","AISI 310S No1 5x1500x3000",5,,112892
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 5x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ 5 AISI 310S No1 5x1500x6000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 5x1500x6000, размер 5",5,627179,225784,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 5x1500x6000;5","AISI 310S No1 5x1500x6000",5,,225784
"Листовой прокат","ЛИСТ НЕРЖАВЕЮЩИЙ","AISI 310S No1 6x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ 6 AISI 310S No1 6x1500x3000","ЛИСТ НЕРЖАВЕЮЩИЙ марки AISI 310S No1 6x1500x3000, размер 6",6,627179,135471,1,0,0,https://www.kavstal.ru/public/assets/images/products/ЛИСТОВОЙ_ПРОКАТ/ЛИСТ_НЕРЖАВЕЮЩИЙ/img.webp,"труба обечайка;лист нержавеющий;aisi 310s no1 6x1500x3000;6","AISI 310S No1 6x1500x3000",6,,135471
